Frame ID,Object ID,Object Type,LocationX,LocationY,LocationZ,Length,Width,Height,Heading
248,220,3,115.7,3.5,0.0,2.03,0.00,1.30,1.57
248,219,3,82.1,12.6,0.0,2.36,0.76,1.41,0.17
248,222,2,81.5,23.7,0.0,5.92,1.99,2.56,1.52
248,216,1,74.0,12.4,0.0,5.37,1.80,1.57,0.01
248,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
248,221,3,49.9,21.1,0.0,1.80,0.00,1.42,3.00
248,231,4,104.3,7.6,0.6,0.50,0.50,1.10,0.91
248,229,4,107.6,5.3,1.0,0.38,0.38,1.86,2.15
248,224,4,94.8,15.5,1.0,0.38,0.38,1.86,0.04
248,223,2,98.2,10.2,0.0,4.44,1.77,1.99,0.59
248,218,1,90.1,11.9,0.0,3.99,1.85,1.62,0.09
248,220,3,115.7,3.4,0.0,2.03,0.00,1.30,1.57
248,219,3,82.1,12.6,0.0,2.36,0.76,1.41,0.17
248,222,2,81.5,23.7,0.0,5.92,1.99,2.56,1.52
248,216,1,73.9,12.4,0.0,5.37,1.80,1.57,0.01
248,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
248,221,3,49.9,21.1,0.0,1.80,0.00,1.42,3.00
248,231,4,104.3,7.6,0.6,0.50,0.50,1.10,0.91
248,229,4,107.6,5.3,1.0,0.38,0.38,1.86,2.15
248,224,4,94.8,15.5,1.0,0.38,0.38,1.86,0.04
248,223,2,98.2,10.2,0.0,4.44,1.77,1.99,0.59
248,218,1,90.1,11.9,0.0,3.99,1.85,1.62,0.09
248,220,3,115.7,3.4,0.0,2.03,0.00,1.30,1.57
248,219,3,82.1,12.6,0.0,2.36,0.76,1.41,0.17
248,222,2,81.5,23.7,0.0,5.92,1.99,2.56,1.52
248,216,1,73.9,12.4,0.0,5.37,1.80,1.57,0.01
248,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
248,221,3,49.9,21.1,0.0,1.80,0.00,1.42,3.00
248,231,4,104.3,7.6,0.6,0.50,0.50,1.10,0.91
248,229,4,107.6,5.2,1.0,0.38,0.38,1.86,2.15
248,224,4,94.7,15.5,1.0,0.38,0.38,1.86,0.04
248,223,2,98.2,10.2,0.0,4.44,1.77,1.99,0.59
248,218,1,90.0,11.9,0.0,3.99,1.85,1.62,0.09
248,220,3,115.7,3.3,0.0,2.03,0.00,1.30,1.57
248,219,3,82.0,12.6,0.0,2.36,0.76,1.41,0.17
248,222,2,81.5,23.6,0.0,5.92,1.99,2.56,1.52
248,216,1,73.9,12.4,0.0,5.37,1.80,1.57,0.01
248,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
248,221,3,49.9,21.1,0.0,1.80,0.00,1.42,3.00
248,231,4,104.3,7.6,0.6,0.50,0.50,1.10,0.91
248,229,4,107.7,5.2,1.0,0.38,0.38,1.86,2.15
248,224,4,94.7,15.5,1.0,0.38,0.38,1.86,0.04
248,223,2,98.1,10.2,0.0,4.44,1.77,1.99,0.59
248,218,1,90.0,11.9,0.0,3.99,1.85,1.62,0.09
248,220,3,115.7,3.1,0.0,2.03,0.00,1.30,1.57
248,219,3,82.0,12.6,0.0,2.36,0.76,1.41,0.17
248,222,2,81.5,23.6,0.0,5.92,1.99,2.56,1.52
248,216,1,73.8,12.4,0.0,5.37,1.80,1.57,0.00
248,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
248,221,3,50.0,21.1,0.0,1.80,0.00,1.42,3.01
248,231,4,104.3,7.7,0.6,0.50,0.50,1.10,0.91
248,229,4,107.7,5.1,1.0,0.38,0.38,1.86,2.15
248,224,4,94.6,15.5,1.0,0.38,0.38,1.86,0.04
248,223,2,98.1,10.2,0.0,4.44,1.77,1.99,0.58
248,218,1,89.9,11.9,0.0,3.99,1.85,1.62,0.09
248,220,3,115.7,3.1,0.0,2.03,0.00,1.30,1.57
248,219,3,81.9,12.6,0.0,2.36,0.76,1.41,0.17
248,222,2,81.5,23.5,0.0,5.92,1.99,2.56,1.52
248,216,1,73.7,12.4,0.0,5.37,1.80,1.57,0.00
248,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
248,221,3,50.0,21.1,0.0,1.80,0.00,1.42,3.01
249,231,4,104.3,7.7,0.6,0.50,0.50,1.10,0.91
249,229,4,107.7,5.1,1.0,0.38,0.38,1.86,2.15
249,224,4,94.6,15.5,1.0,0.38,0.38,1.86,0.04
249,223,2,98.1,10.2,0.0,4.44,1.77,1.99,0.58
249,218,1,89.9,11.9,0.0,3.99,1.85,1.62,0.09
249,220,3,115.7,3.1,0.0,2.03,0.00,1.30,1.57
249,219,3,81.9,12.6,0.0,2.36,0.76,1.41,0.17
249,222,2,81.5,23.5,0.0,5.92,1.99,2.56,1.52
249,216,1,73.7,12.4,0.0,5.37,1.80,1.57,0.00
249,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
249,221,3,50.0,21.1,0.0,1.80,0.00,1.42,3.01
249,231,4,104.2,7.7,0.6,0.50,0.50,1.10,0.91
249,229,4,107.7,5.1,1.0,0.38,0.38,1.86,2.15
249,224,4,94.6,15.5,1.0,0.38,0.38,1.86,0.04
249,223,2,98.1,10.2,0.0,4.44,1.77,1.99,0.58
249,218,1,89.9,11.9,0.0,3.99,1.85,1.62,0.09
249,220,3,115.7,3.0,0.0,2.03,0.00,1.30,1.57
249,219,3,81.9,12.6,0.0,2.36,0.76,1.41,0.17
249,222,2,81.5,23.5,0.0,5.92,1.99,2.56,1.52
249,216,1,73.7,12.4,0.0,5.37,1.80,1.57,0.00
249,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
249,221,3,50.0,21.1,0.0,1.80,0.00,1.42,3.01
249,231,4,104.2,7.7,0.6,0.50,0.50,1.10,0.91
249,229,4,107.8,5.0,1.0,0.38,0.38,1.86,2.15
249,224,4,94.5,15.5,1.0,0.38,0.38,1.86,0.04
249,223,2,98.1,10.2,0.0,4.44,1.77,1.99,0.58
249,218,1,89.8,11.9,0.0,3.99,1.85,1.62,0.09
249,220,3,115.7,2.9,0.0,2.03,0.00,1.30,1.57
249,219,3,81.8,12.6,0.0,2.36,0.76,1.41,0.18
249,222,2,81.5,23.4,0.0,5.92,1.99,2.56,1.52
249,216,1,73.6,12.4,0.0,5.37,1.80,1.57,0.00
249,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.37
249,221,3,50.0,21.1,0.0,1.80,0.00,1.42,3.02
249,231,4,104.2,7.7,0.6,0.50,0.50,1.10,0.91
249,229,4,107.8,5.0,1.0,0.38,0.38,1.86,2.15
249,224,4,94.5,15.5,1.0,0.38,0.38,1.86,0.04
249,223,2,98.1,10.3,0.0,4.44,1.77,1.99,0.58
249,218,1,89.8,11.9,0.0,3.99,1.85,1.62,0.09
249,220,3,115.7,2.8,0.0,2.03,0.00,1.30,1.57
249,219,3,81.8,12.6,0.0,2.36,0.76,1.41,0.18
249,222,2,81.5,23.4,0.0,5.92,1.99,2.56,1.52
249,216,1,73.6,12.4,0.0,5.37,1.80,1.57,0.00
249,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.36
249,221,3,50.0,21.1,0.0,1.80,0.00,1.42,3.02
249,231,4,104.2,7.7,0.6,0.50,0.50,1.10,0.91
249,229,4,107.8,5.0,1.0,0.38,0.38,1.86,2.15
249,224,4,94.4,15.5,1.0,0.38,0.38,1.86,0.04
249,223,2,98.1,10.3,0.0,4.44,1.77,1.99,0.57
249,218,1,89.8,11.9,0.0,3.99,1.85,1.62,0.09
249,220,3,115.7,2.7,0.0,2.03,0.00,1.30,1.57
249,219,3,81.7,12.7,0.0,2.36,0.76,1.41,0.18
249,222,2,81.5,23.4,0.0,5.92,1.99,2.56,1.52
249,216,1,73.5,12.4,0.0,5.37,1.80,1.57,0.00
249,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.36
249,221,3,50.1,21.1,0.0,1.80,0.00,1.42,3.03
249,231,4,104.2,7.7,0.6,0.50,0.50,1.10,0.91
249,229,4,107.8,4.9,1.0,0.38,0.38,1.86,2.15
249,224,4,94.4,15.5,1.0,0.38,0.38,1.86,0.04
249,223,2,98.1,10.3,0.0,4.44,1.77,1.99,0.57
249,218,1,89.7,11.9,0.0,3.99,1.85,1.62,0.08
249,220,3,115.7,2.6,0.0,2.03,0.00,1.30,1.57
249,219,3,81.7,12.7,0.0,2.36,0.76,1.41,0.18
249,222,2,81.5,23.3,0.0,5.92,1.99,2.56,1.52
249,216,1,73.5,12.4,0.0,5.37,1.80,1.57,0.00
249,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.36
249,221,3,50.1,21.1,0.0,1.80,0.00,1.42,3.04
250,231,4,104.2,7.7,0.6,0.50,0.50,1.10,0.91
250,229,4,107.8,4.9,1.0,0.38,0.38,1.86,2.15
250,224,4,94.4,15.5,1.0,0.38,0.38,1.86,0.04
250,223,2,98.0,10.3,0.0,4.44,1.77,1.99,0.57
250,218,1,89.7,11.9,0.0,3.99,1.85,1.62,0.08
250,220,3,115.7,2.6,0.0,2.03,0.00,1.30,1.57
250,219,3,81.7,12.7,0.0,2.36,0.76,1.41,0.18
250,222,2,81.5,23.3,0.0,5.92,1.99,2.56,1.52
250,216,1,73.4,12.4,0.0,5.37,1.80,1.57,0.00
250,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.36
250,221,3,50.1,21.1,0.0,1.80,0.00,1.42,3.04
250,231,4,104.2,7.8,0.6,0.50,0.50,1.10,0.90
250,229,4,107.9,4.8,1.0,0.38,0.38,1.86,2.14
250,224,4,94.3,15.5,1.0,0.38,0.38,1.86,0.04
250,223,2,98.0,10.3,0.0,4.44,1.77,1.99,0.57
250,218,1,89.6,11.9,0.0,3.99,1.85,1.62,0.08
250,220,3,115.7,2.4,0.0,2.03,0.00,1.30,1.57
250,219,3,81.6,12.7,0.0,2.36,0.76,1.41,0.18
250,222,2,81.5,23.2,0.0,5.92,1.99,2.56,1.52
250,216,1,73.4,12.4,0.0,5.37,1.80,1.57,0.00
250,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.36
250,221,3,50.1,21.1,0.0,1.80,0.00,1.42,3.06
250,231,4,104.2,7.8,0.6,0.50,0.50,1.10,0.90
250,229,4,107.9,4.8,1.0,0.38,0.38,1.86,2.14
250,224,4,94.3,15.5,1.0,0.38,0.38,1.86,0.04
250,223,2,98.0,10.3,0.0,4.44,1.77,1.99,0.57
250,218,1,89.6,11.9,0.0,3.99,1.85,1.62,0.08
250,220,3,115.7,2.4,0.0,2.03,0.00,1.30,1.57
250,219,3,81.6,12.7,0.0,2.36,0.76,1.41,0.18
250,222,2,81.5,23.2,0.0,5.92,1.99,2.56,1.52
250,216,1,73.4,12.4,0.0,5.37,1.80,1.57,0.00
250,217,1,52.9,6.3,0.0,4.97,2.04,1.54,0.36
250,221,3,50.1,21.1,0.0,1.80,0.00,1.42,3.06
250,231,4,104.2,7.8,0.6,0.50,0.50,1.10,0.90
250,229,4,107.9,4.9,1.0,0.38,0.38,1.86,2.14
250,224,4,94.2,15.5,1.0,0.38,0.38,1.86,0.04
250,223,2,98.0,10.3,0.0,4.44,1.77,1.99,0.57
250,218,1,89.6,11.9,0.0,3.99,1.85,1.62,0.08
250,220,3,115.7,2.4,0.0,2.03,0.00,1.30,1.57
250,219,3,81.6,12.7,0.0,2.36,0.76,1.41,0.18
250,222,2,81.5,23.2,0.0,5.92,1.99,2.56,1.52
250,216,1,73.3,12.4,0.0,5.37,1.80,1.57,0.00
250,217,1,52.8,6.3,0.0,4.97,2.04,1.54,0.36
250,221,3,50.2,21.1,0.0,1.80,0.00,1.42,3.07
250,231,4,104.1,7.8,0.6,0.50,0.50,1.10,0.89
250,229,4,107.9,4.8,1.0,0.38,0.38,1.86,2.11
250,224,4,94.2,15.5,1.0,0.38,0.38,1.86,0.04
250,223,2,98.0,10.3,0.0,4.44,1.77,1.99,0.56
250,218,1,89.5,11.9,0.0,3.99,1.85,1.62,0.08
250,220,3,115.7,2.2,0.0,2.03,0.00,1.30,1.57
250,219,3,81.5,12.7,0.0,2.36,0.76,1.41,0.18
250,222,2,81.5,23.1,0.0,5.92,1.99,2.56,1.52
250,216,1,73.2,12.4,0.0,5.37,1.80,1.57,0.00
250,217,1,52.8,6.3,0.0,4.97,2.04,1.54,0.36
250,221,3,50.2,21.1,0.0,1.80,0.00,1.42,3.08
250,231,4,103.9,8.1,0.6,0.50,0.50,1.10,0.85
250,229,4,108.2,3.9,1.0,0.38,0.38,1.86,1.94
250,224,4,93.2,15.5,1.0,0.38,0.38,1.86,0.03
250,223,2,97.5,10.5,0.0,4.44,1.77,1.99,0.51
250,218,1,88.7,12.0,0.0,3.99,1.85,1.62,0.07
250,220,3,115.7,0.4,0.0,2.03,0.00,1.30,1.57
250,219,3,80.7,12.9,0.0,2.36,0.76,1.41,0.19
250,222,2,81.4,22.3,0.0,5.92,1.99,2.56,1.49
250,216,1,72.0,12.4,0.0,5.37,1.80,1.57,0.00
250,217,1,52.6,6.2,0.0,4.97,2.04,1.54,0.33
250,221,3,50.8,21.0,0.0,1.80,0.00,1.42,3.01
251,231,4,103.9,8.1,0.6,0.50,0.50,1.10,0.85
251,229,4,108.2,3.8,1.0,0.38,0.38,1.86,1.93
251,224,4,93.1,15.5,1.0,0.38,0.38,1.86,0.03
251,223,2,97.5,10.5,0.0,4.44,1.77,1.99,0.51
251,218,1,88.6,12.0,0.0,3.99,1.85,1.62,0.07
251,220,3,115.7,0.3,0.0,2.03,0.00,1.30,1.57
251,219,3,80.6,12.9,0.0,2.36,0.76,1.41,0.19
251,222,2,81.4,22.3,0.0,5.92,1.99,2.56,1.49
251,216,1,71.9,12.4,0.0,5.37,1.80,1.57,0.00
251,217,1,52.5,6.2,0.0,4.97,2.04,1.54,0.33
251,221,3,50.9,21.0,0.0,1.80,0.00,1.42,3.00
251,231,4,103.9,8.1,0.6,0.50,0.50,1.10,0.85
251,229,4,108.2,3.8,1.0,0.38,0.38,1.86,1.93
251,224,4,93.1,15.5,1.0,0.38,0.38,1.86,0.03
251,223,2,97.5,10.5,0.0,4.44,1.77,1.99,0.50
251,218,1,88.6,12.0,0.0,3.99,1.85,1.62,0.07
251,220,3,115.7,0.2,0.0,2.03,0.00,1.30,1.57
251,219,3,80.6,12.9,0.0,2.36,0.76,1.41,0.20
251,222,2,81.4,22.2,0.0,5.92,1.99,2.56,1.49
251,216,1,71.8,12.4,0.0,5.37,1.80,1.57,0.00
251,217,1,52.5,6.2,0.0,4.97,2.04,1.54,0.33
251,221,3,50.9,21.0,0.0,1.80,0.00,1.42,2.99
251,231,4,103.9,8.1,0.6,0.50,0.50,1.10,0.85
251,229,4,108.2,3.8,1.0,0.38,0.38,1.86,1.93
251,224,4,93.1,15.5,1.0,0.38,0.38,1.86,0.03
251,223,2,97.5,10.5,0.0,4.44,1.77,1.99,0.50
251,218,1,88.6,12.0,0.0,3.99,1.85,1.62,0.07
251,220,3,115.7,0.2,0.0,2.03,0.00,1.30,1.57
251,219,3,80.6,12.9,0.0,2.36,0.76,1.41,0.20
251,222,2,81.4,22.2,0.0,5.92,1.99,2.56,1.49
251,216,1,71.8,12.4,0.0,5.37,1.80,1.57,0.00
251,217,1,52.5,6.2,0.0,4.97,2.04,1.54,0.33
251,221,3,50.9,21.0,0.0,1.80,0.00,1.42,2.99
251,231,4,103.9,8.1,0.6,0.50,0.50,1.10,0.85
251,229,4,108.2,3.8,1.0,0.38,0.38,1.86,1.93
251,224,4,93.1,15.5,1.0,0.38,0.38,1.86,0.03
251,223,2,97.5,10.5,0.0,4.44,1.77,1.99,0.50
251,218,1,88.6,12.0,0.0,3.99,1.85,1.62,0.07
251,220,3,115.7,0.1,0.0,2.03,0.00,1.30,1.57
251,219,3,80.5,12.9,0.0,2.36,0.76,1.41,0.20
251,222,2,81.4,22.2,0.0,5.92,1.99,2.56,1.48
251,216,1,71.7,12.4,0.0,5.37,1.80,1.57,0.00
251,217,1,52.5,6.2,0.0,4.97,2.04,1.54,0.32
251,221,3,51.0,20.9,0.0,1.80,0.00,1.42,2.98
251,231,4,103.8,8.1,0.6,0.50,0.50,1.10,0.84
251,229,4,108.2,3.7,1.0,0.38,0.38,1.86,1.92
251,224,4,93.0,15.5,1.0,0.38,0.38,1.86,0.02
251,223,2,97.4,10.5,0.0,4.44,1.77,1.99,0.50
251,218,1,88.5,12.0,0.0,3.99,1.85,1.62,0.07
251,220,3,115.7,0.0,0.0,2.03,0.00,1.30,1.57
251,219,3,80.5,12.9,0.0,2.36,0.76,1.41,0.20
251,222,2,81.4,22.1,0.0,5.92,1.99,2.56,1.48
251,216,1,71.7,12.4,0.0,5.37,1.80,1.57,0.00
251,217,1,52.4,6.2,0.0,4.97,2.04,1.54,0.32
251,221,3,51.0,20.9,0.0,1.80,0.00,1.42,2.97
251,231,4,103.8,8.1,0.6,0.50,0.50,1.10,0.84
251,229,4,108.3,3.7,1.0,0.38,0.38,1.86,1.92
251,224,4,93.0,15.5,1.0,0.38,0.38,1.86,0.02
251,223,2,97.4,10.5,0.0,4.44,1.77,1.99,0.50
251,218,1,88.5,12.0,0.0,3.99,1.85,1.62,0.07
251,220,3,115.7,0.1,0.0,2.03,0.00,1.30,1.57
251,219,3,80.4,12.9,0.0,2.36,0.76,1.41,0.20
251,222,2,81.4,22.1,0.0,5.92,1.99,2.56,1.48
251,216,1,71.6,12.4,0.0,5.37,1.80,1.57,0.00
251,217,1,52.4,6.2,0.0,4.97,2.04,1.54,0.32
251,221,3,51.0,20.9,0.0,1.80,0.00,1.42,2.97
252,231,4,103.8,8.1,0.6,0.50,0.50,1.10,0.84
252,229,4,108.3,3.6,1.0,0.38,0.38,1.86,1.92
252,224,4,92.9,15.5,1.0,0.38,0.38,1.86,0.02
252,223,2,97.4,10.5,0.0,4.44,1.77,1.99,0.49
252,218,1,88.4,12.0,0.0,3.99,1.85,1.62,0.06
252,220,3,115.7,0.1,0.0,2.03,0.00,1.30,1.57
252,219,3,80.4,12.9,0.0,2.36,0.76,1.41,0.20
252,222,2,81.3,22.1,0.0,5.92,1.99,2.56,1.48
252,216,1,71.6,12.4,0.0,5.37,1.80,1.57,0.00
252,217,1,52.4,6.2,0.0,4.97,2.04,1.54,0.32
252,221,3,51.1,20.9,0.0,1.80,0.00,1.42,2.96
252,231,4,103.8,8.2,0.6,0.50,0.50,1.10,0.84
252,229,4,108.3,3.6,1.0,0.38,0.38,1.86,1.92
252,224,4,92.9,15.5,1.0,0.38,0.38,1.86,0.02
252,223,2,97.4,10.5,0.0,4.44,1.77,1.99,0.49
252,218,1,88.4,12.0,0.0,3.99,1.85,1.62,0.06
252,220,3,115.7,0.2,0.0,2.03,0.00,1.30,1.57
252,219,3,80.4,12.9,0.0,2.36,0.76,1.41,0.20
252,222,2,81.3,22.0,0.0,5.92,1.99,2.56,1.48
252,216,1,71.5,12.4,0.0,5.37,1.80,1.57,0.00
252,217,1,52.4,6.2,0.0,4.97,2.04,1.54,0.31
252,221,3,51.1,20.9,0.0,1.80,0.00,1.42,2.95
252,231,4,103.8,8.2,0.6,0.50,0.50,1.10,0.83
252,229,4,108.3,3.6,1.0,0.38,0.38,1.86,1.92
252,224,4,92.8,15.5,1.0,0.38,0.38,1.86,0.02
252,223,2,97.3,10.6,0.0,4.44,1.77,1.99,0.49
252,218,1,88.3,12.0,0.0,3.99,1.85,1.62,0.06
252,220,3,115.7,0.4,0.0,2.03,0.00,1.30,1.57
252,219,3,80.3,12.9,0.0,2.36,0.76,1.41,0.20
252,222,2,81.3,22.0,0.0,5.92,1.99,2.56,1.48
252,216,1,71.4,12.4,0.0,5.37,1.80,1.57,0.00
252,217,1,52.3,6.2,0.0,4.97,2.04,1.54,0.31
252,221,3,51.2,20.9,0.0,1.80,0.00,1.42,2.95
252,231,4,103.8,8.2,0.6,0.50,0.50,1.10,0.83
252,229,4,108.3,3.5,1.0,0.38,0.38,1.86,1.95
252,224,4,92.8,15.5,1.0,0.38,0.38,1.86,0.02
252,223,2,97.3,10.6,0.0,4.44,1.77,1.99,0.49
252,218,1,88.3,12.0,0.0,3.99,1.85,1.62,0.06
252,220,3,115.7,0.4,0.0,2.03,0.00,1.30,1.57
252,219,3,80.3,13.0,0.0,2.36,0.76,1.41,0.20
252,222,2,81.3,21.9,0.0,5.92,1.99,2.56,1.48
252,216,1,71.3,12.4,0.0,5.37,1.80,1.57,0.00
252,217,1,52.3,6.2,0.0,4.97,2.04,1.54,0.31
252,221,3,51.2,20.9,0.0,1.80,0.00,1.42,2.94
252,231,4,103.8,8.2,0.6,0.50,0.50,1.10,0.83
252,229,4,108.3,3.5,1.0,0.38,0.38,1.86,1.95
252,224,4,92.7,15.5,1.0,0.38,0.38,1.86,0.02
252,223,2,97.3,10.6,0.0,4.44,1.77,1.99,0.48
252,218,1,88.3,12.0,0.0,3.99,1.85,1.62,0.06
252,220,3,115.7,0.5,0.0,2.03,0.00,1.30,1.57
252,219,3,80.2,13.0,0.0,2.36,0.76,1.41,0.20
252,222,2,81.3,21.9,0.0,5.92,1.99,2.56,1.48
252,216,1,71.3,12.4,0.0,5.37,1.80,1.57,0.00
252,217,1,52.3,6.2,0.0,4.97,2.04,1.54,0.31
252,221,3,51.2,20.9,0.0,1.80,0.00,1.42,2.94
252,231,4,103.8,8.2,0.6,0.50,0.50,1.10,0.82
252,229,4,108.4,3.5,1.0,0.38,0.38,1.86,2.01
252,224,4,92.7,15.5,1.0,0.38,0.38,1.86,0.02
252,223,2,97.3,10.6,0.0,4.44,1.77,1.99,0.48
252,218,1,88.2,12.0,0.0,3.99,1.85,1.62,0.06
252,220,3,115.7,0.6,0.0,2.03,0.00,1.30,1.57
252,219,3,80.2,13.0,0.0,2.36,0.76,1.41,0.20
252,222,2,81.3,21.9,0.0,5.92,1.99,2.56,1.48
252,216,1,71.2,12.4,0.0,5.37,1.80,1.57,0.00
252,217,1,52.3,6.2,0.0,4.97,2.04,1.54,0.30
252,221,3,51.3,20.9,0.0,1.80,0.00,1.42,2.93
253,231,4,103.7,8.2,0.6,0.50,0.50,1.10,0.82
253,229,4,108.4,3.5,1.0,0.38,0.38,1.86,2.04
253,224,4,92.7,15.5,1.0,0.38,0.38,1.86,0.02
253,223,2,97.2,10.6,0.0,4.44,1.77,1.99,0.48
253,218,1,88.2,12.0,0.0,3.99,1.85,1.62,0.06
253,220,3,115.7,0.7,0.0,2.03,0.00,1.30,1.57
253,219,3,80.2,13.0,0.0,2.36,0.76,1.41,0.20
253,222,2,81.3,21.8,0.0,5.92,1.99,2.56,1.48
253,216,1,71.2,12.4,0.0,5.37,1.80,1.57,0.00
253,217,1,52.2,6.2,0.0,4.97,2.04,1.54,0.30
253,221,3,51.3,20.8,0.0,1.80,0.00,1.42,2.93
253,231,4,103.7,8.2,0.6,0.50,0.50,1.10,0.81
253,229,4,108.4,3.5,1.0,0.38,0.38,1.86,2.07
253,224,4,92.6,15.5,1.0,0.38,0.38,1.86,0.02
253,223,2,97.2,10.6,0.0,4.44,1.77,1.99,0.48
253,218,1,88.2,12.0,0.0,3.99,1.85,1.62,0.06
253,220,3,115.7,0.7,0.0,2.03,0.00,1.30,1.57
253,219,3,80.1,13.0,0.0,2.36,0.76,1.41,0.20
253,222,2,81.3,21.8,0.0,5.92,1.99,2.56,1.47
253,216,1,71.1,12.4,0.0,5.37,1.80,1.57,0.00
253,217,1,52.2,6.2,0.0,4.97,2.04,1.54,0.30
253,221,3,51.3,20.8,0.0,1.80,0.00,1.42,2.92
253,231,4,103.7,8.2,0.6,0.50,0.50,1.10,0.81
253,229,4,108.4,3.5,1.0,0.38,0.38,1.86,2.10
253,224,4,92.6,15.5,1.0,0.38,0.38,1.86,0.02
253,223,2,97.2,10.6,0.0,4.44,1.77,1.99,0.48
253,218,1,88.2,12.0,0.0,3.99,1.85,1.62,0.06
253,220,3,115.7,0.8,0.0,2.03,0.00,1.30,1.57
253,219,3,80.1,13.0,0.0,2.36,0.76,1.41,0.20
253,222,2,81.3,21.8,0.0,5.92,1.99,2.56,1.47
253,216,1,71.1,12.4,0.0,5.37,1.80,1.57,0.00
253,217,1,52.2,6.2,0.0,4.97,2.04,1.54,0.30
253,221,3,51.4,20.8,0.0,1.80,0.00,1.42,2.92
253,231,4,103.7,8.3,0.6,0.50,0.50,1.10,0.80
253,229,4,108.4,3.5,1.0,0.38,0.38,1.86,2.15
253,224,4,92.5,15.5,1.0,0.38,0.38,1.86,0.02
253,223,2,97.2,10.6,0.0,4.44,1.77,1.99,0.47
253,218,1,88.1,12.0,0.0,3.99,1.85,1.62,0.06
253,220,3,115.7,0.9,0.0,2.03,0.00,1.30,1.57
253,219,3,80.0,13.0,0.0,2.36,0.76,1.41,0.20
253,222,2,81.3,21.7,0.0,5.92,1.99,2.56,1.47
253,216,1,70.9,12.4,0.0,5.37,1.80,1.57,0.00
253,217,1,52.1,6.2,0.0,4.97,2.04,1.54,0.29
253,221,3,51.4,20.8,0.0,1.80,0.00,1.42,2.91
253,231,4,103.7,8.3,0.6,0.50,0.50,1.10,0.80
253,229,4,108.4,3.5,1.0,0.38,0.38,1.86,2.15
253,224,4,92.5,15.5,1.0,0.38,0.38,1.86,0.02
253,223,2,97.2,10.6,0.0,4.44,1.77,1.99,0.47
253,218,1,88.1,12.0,0.0,3.99,1.85,1.62,0.06
253,220,3,115.7,0.9,0.0,2.03,0.00,1.30,1.57
253,219,3,80.0,13.0,0.0,2.36,0.76,1.41,0.20
253,222,2,81.3,21.7,0.0,5.92,1.99,2.56,1.47
253,216,1,70.9,12.4,0.0,5.37,1.80,1.57,0.00
253,217,1,52.1,6.2,0.0,4.97,2.04,1.54,0.29
253,221,3,51.4,20.8,0.0,1.80,0.00,1.42,2.91
253,231,4,103.7,8.3,0.6,0.50,0.50,1.10,0.80
253,229,4,108.5,3.4,1.0,0.38,0.38,1.86,2.18
253,224,4,92.5,15.5,1.0,0.38,0.38,1.86,0.02
253,223,2,97.1,10.6,0.0,4.44,1.77,1.99,0.47
253,218,1,88.1,12.0,0.0,3.99,1.85,1.62,0.06
253,220,3,115.7,1.0,0.0,2.03,0.00,1.30,1.57
253,219,3,80.0,13.0,0.0,2.36,0.76,1.41,0.20
253,222,2,81.3,21.7,0.0,5.92,1.99,2.56,1.47
253,216,1,70.9,12.4,0.0,5.37,1.80,1.57,0.00
253,217,1,52.1,6.1,0.0,4.97,2.04,1.54,0.29
253,221,3,51.5,20.8,0.0,1.80,0.00,1.42,2.91
254,231,4,103.7,8.3,0.6,0.50,0.50,1.10,0.79
254,229,4,108.5,3.4,1.0,0.38,0.38,1.86,2.22
254,224,4,92.4,15.5,1.0,0.38,0.38,1.86,0.02
254,223,2,97.1,10.7,0.0,4.44,1.77,1.99,0.47
254,218,1,88.0,12.0,0.0,3.99,1.85,1.62,0.06
254,220,3,115.7,1.2,0.0,2.03,0.00,1.30,1.57
254,219,3,79.9,13.0,0.0,2.36,0.76,1.41,0.20
254,222,2,81.3,21.6,0.0,5.92,1.99,2.56,1.47
254,216,1,70.8,12.4,0.0,5.37,1.80,1.57,0.00
254,217,1,52.1,6.1,0.0,4.97,2.04,1.54,0.28
254,221,3,51.5,20.8,0.0,1.80,0.00,1.42,2.90
254,231,4,103.7,8.3,0.6,0.50,0.50,1.10,0.79
254,229,4,108.5,3.4,1.0,0.38,0.38,1.86,2.23
254,224,4,92.3,15.5,0.9,0.38,0.38,1.86,0.02
254,223,2,97.1,10.7,0.0,4.44,1.77,1.99,0.46
254,218,1,88.0,12.0,0.0,3.99,1.85,1.62,0.06
254,220,3,115.7,1.2,0.0,2.03,0.00,1.30,1.57
254,219,3,79.9,13.0,0.0,2.36,0.76,1.41,0.20
254,222,2,81.3,21.6,0.0,5.92,1.99,2.56,1.47
