Server,Client,Vehicle,Map,Simulation time,Speed,Compass,Accelero,Gyroscop,Location,GNSS,Height,Throttle,Steer,Brake,Reverse,Hand brake,Manual
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.7)","( -0.0, -0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.7)","(  0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.8)","(  0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","(  0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","(  0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0, -0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.00,0.00,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
64 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:58,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0, 10.0)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.0,  0.0,  9.9)","( -0.0,  0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  0.1, -0.0,  9.9)","( -0.0, -0.0, -0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  3.3,  0.0,  9.8)","(  0.0, -0.2,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  4.2,  0.1,  9.8)","(  0.0, -0.3,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,0 km/h,91° SE,"(  1.7, -0.0,  9.9)","(  0.0, -0.4,  0.0)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  5.0,  0.1,  9.8)","(  0.0, -0.5,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  0.8,  0.0,  9.9)","(  0.0, -0.5,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  5.0, -0.0,  9.8)","(  0.0, -0.6,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  0.4,  0.0,  9.9)","(  0.0, -0.5,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  4.7,  0.0,  9.8)","(  0.0, -0.6,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  4.7,  0.0,  9.8)","(  0.0, -0.6,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  4.6, -0.0,  9.8)","(  0.0, -0.7,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  0.4,  0.0,  9.8)","(  0.0, -0.6,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  4.9,  0.0,  9.8)","(  0.0, -0.7,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,1 km/h,91° SE,"(  0.9,  0.0,  9.8)","(  0.0, -0.6,  0.1)","(-69.6, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  3.5,  0.2,  9.8)","(  0.0, -0.7, -0.2)","(-69.5, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"( -0.6, -0.4,  9.8)","(  0.0, -0.6,  0.4)","(-69.5, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  4.6,  0.1,  9.8)","(  0.0, -0.7,  0.2)","(-69.5, -21.4)","( 42.000192,  1.999171)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"( -0.3, -0.1,  9.8)","(  0.0, -0.6,  0.5)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  4.7,  0.4,  9.7)","(  0.0, -0.6, -0.1)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  0.9, -0.3,  9.8)","(  0.0, -0.6,  0.4)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  5.0,  0.4,  9.7)","(  0.0, -0.6, -0.2)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  5.1,  0.4,  9.7)","(  0.0, -0.6, -0.3)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"( -0.1, -0.4,  9.8)","(  0.0, -0.5,  0.5)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"(  4.7,  0.2,  9.7)","(  0.0, -0.6,  0.2)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,2 km/h,91° SE,"( -1.3, -0.2,  9.8)","(  0.0, -0.4,  0.5)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  6.4,  0.6,  9.7)","(  0.0, -0.5, -0.4)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  1.9, -0.3,  9.8)","(  0.0, -0.5,  0.3)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  4.3, -0.0,  9.7)","(  0.0, -0.5,  0.3)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  4.3, -0.0,  9.7)","(  0.0, -0.5,  0.3)","(-69.5, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  5.6,  0.5,  9.7)","(  0.0, -0.5, -0.2)","(-69.4, -21.4)","( 42.000192,  1.999172)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  2.2, -0.3,  9.8)","(  0.0, -0.4,  0.5)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  4.0,  0.0,  9.7)","(  0.0, -0.5,  0.4)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  0.3, -0.2,  9.8)","(  0.0, -0.3,  0.9)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"(  6.4,  0.4,  9.7)","(  0.0, -0.4,  0.1)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,3 km/h,91° SE,"( -0.5,  0.1,  9.8)","(  0.0, -0.3,  0.1)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  3.5,  0.2,  9.7)","(  0.0, -0.3, -0.2)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  1.8, -0.5,  9.8)","(  0.0, -0.3,  0.6)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  6.3,  0.4,  9.7)","(  0.0, -0.3, -0.0)","(-69.4, -21.4)","( 42.000192,  1.999173)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"( -0.2,  0.1,  9.8)","(  0.0, -0.2, -0.0)","(-69.4, -21.4)","( 42.000192,  1.999174)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  0.9, -0.6,  9.8)","(  0.0, -0.2,  0.6)","(-69.3, -21.4)","( 42.000192,  1.999174)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  6.4,  0.4,  9.7)","(  0.0, -0.2, -0.0)","(-69.3, -21.4)","( 42.000192,  1.999174)",-0 m,0.85,0.01,0.00,False,False,False
63 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"( -0.2,  0.0,  9.8)","(  0.0, -0.1, -0.0)","(-69.3, -21.4)","( 42.000192,  1.999174)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  5.0,  0.1,  9.7)","( -0.0, -0.2, -0.4)","(-69.3, -21.4)","( 42.000192,  1.999174)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,4 km/h,91° SE,"(  1.3, -0.4,  9.8)","( -0.0, -0.1,  0.4)","(-69.3, -21.4)","( 42.000192,  1.999174)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  4.0, -0.0,  9.7)","( -0.0, -0.1,  0.4)","(-69.3, -21.4)","( 42.000192,  1.999175)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"( -0.5, -0.2,  9.8)","( -0.0, -0.0,  0.8)","(-69.3, -21.4)","( 42.000192,  1.999175)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  5.2,  0.5,  9.7)","( -0.0, -0.1, -0.1)","(-69.2, -21.4)","( 42.000192,  1.999175)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  5.2,  0.5,  9.7)","( -0.0, -0.1, -0.1)","(-69.2, -21.4)","( 42.000192,  1.999175)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  1.8, -0.3,  9.8)","(  0.0, -0.0,  0.6)","(-69.2, -21.4)","( 42.000192,  1.999175)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  3.3,  0.1,  9.8)","( -0.0, -0.0,  0.4)","(-69.2, -21.4)","( 42.000192,  1.999175)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  6.5,  0.4,  9.7)","( -0.0, -0.0,  0.1)","(-69.2, -21.4)","( 42.000192,  1.999176)",-0 m,0.85,0.01,0.00,False,False,False
68 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  1.1, -0.3,  9.8)","(  0.0,  0.0,  0.6)","(-69.2, -21.4)","( 42.000192,  1.999176)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"(  3.8,  0.1,  9.8)","(  0.0,  0.0,  0.5)","(-69.2, -21.4)","( 42.000192,  1.999176)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,5 km/h,91° SE,"( -0.6, -0.2,  9.8)","(  0.0,  0.1,  0.8)","(-69.1, -21.4)","( 42.000192,  1.999176)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"(  6.2,  0.5,  9.7)","(  0.0,  0.0,  0.1)","(-69.1, -21.4)","( 42.000192,  1.999176)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"(  1.2, -0.3,  9.8)","(  0.0,  0.1,  0.6)","(-69.1, -21.4)","( 42.000192,  1.999176)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"(  3.7,  0.0,  9.8)","(  0.0,  0.1,  0.4)","(-69.1, -21.4)","( 42.000192,  1.999177)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"( -0.4, -0.1,  9.9)","(  0.0,  0.2,  0.8)","(-69.1, -21.4)","( 42.000192,  1.999177)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"(  6.1,  0.4,  9.7)","(  0.0,  0.1,  0.1)","(-69.1, -21.4)","( 42.000192,  1.999177)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"(  4.0,  0.1,  9.8)","(  0.0,  0.1,  0.5)","(-69.0, -21.4)","( 42.000192,  1.999177)",-0 m,0.85,0.01,0.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"( -0.4, -0.2,  9.9)","(  0.0,  0.2,  0.8)","(-69.0, -21.4)","( 42.000192,  1.999178)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"(  5.7,  0.4,  9.7)","(  0.0,  0.1,  0.1)","(-69.0, -21.4)","( 42.000192,  1.999178)",-0 m,0.85,0.01,0.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:00:59,6 km/h,91° SE,"( -0.5, -0.4, 10.4)","( -0.3,  0.4,  0.4)","(-69.0, -21.4)","( 42.000192,  1.999178)",-0 m,0.85,0.01,0.00,False,False,False
